geo,indic_code,indicator,year,value
LV,NATGROWRT,Natural Change Rate,1973,2.4
LV,NATGROWRT,Natural Change Rate,1974,2.8
LV,NATGROWRT,Natural Change Rate,1975,1.9
LV,NATGROWRT,Natural Change Rate,1976,1.7
LV,NATGROWRT,Natural Change Rate,1977,1.4
LV,NATGROWRT,Natural Change Rate,1978,1.2
LV,NATGROWRT,Natural Change Rate,1979,1.0
LV,NATGROWRT,Natural Change Rate,1980,1.4
LV,NATGROWRT,Natural Change Rate,1981,1.4
LV,NATGROWRT,Natural Change Rate,1982,2.5
LV,NATGROWRT,Natural Change Rate,1983,3.2
LV,NATGROWRT,Natural Change Rate,1984,2.9
LV,NATGROWRT,Natural Change Rate,1985,2.2
LV,NATGROWRT,Natural Change Rate,1986,4.1
LV,NATGROWRT,Natural Change Rate,1987,3.8
LV,NATGROWRT,Natural Change Rate,1988,3.3
LV,NATGROWRT,Natural Change Rate,1989,2.4
LV,NATGROWRT,Natural Change Rate,1990,1.2
LV,NATGROWRT,Natural Change Rate,1991,0.0
LV,NATGROWRT,Natural Change Rate,1992,-1.5
LV,NATGROWRT,Natural Change Rate,1993,-4.9
LV,NATGROWRT,Natural Change Rate,1994,-6.9
LV,NATGROWRT,Natural Change Rate,1995,-7.0
LV,NATGROWRT,Natural Change Rate,1996,-5.9
LV,NATGROWRT,Natural Change Rate,1997,-6.0
LV,NATGROWRT,Natural Change Rate,1998,-6.6
LV,NATGROWRT,Natural Change Rate,1999,-5.6
LV,NATGROWRT,Natural Change Rate,2000,-5.0
LV,NATGROWRT,Natural Change Rate,2001,-5.7
LV,NATGROWRT,Natural Change Rate,2002,-5.4
LV,NATGROWRT,Natural Change Rate,2003,-4.9
LV,NATGROWRT,Natural Change Rate,2004,-5.1
LV,NATGROWRT,Natural Change Rate,2005,-4.9
LV,NATGROWRT,Natural Change Rate,2006,-4.6
LV,NATGROWRT,Natural Change Rate,2007,-4.1
LV,NATGROWRT,Natural Change Rate,2008,-3.0
LV,NATGROWRT,Natural Change Rate,2009,-3.7
LV,NATGROWRT,Natural Change Rate,2010,-4.9
LV,NATGROWRT,Natural Change Rate,2011,-4.7
LV,NATGROWRT,Natural Change Rate,2012,-4.5
LV,NATGROWRT,Natural Change Rate,2013,-4.0
LV,NATGROWRT,Natural Change Rate,2014,-3.4
LV,NATGROWRT,Natural Change Rate,2015,-3.3
LV,NATGROWRT,Natural Change Rate,2016,-3.4
LV,NATGROWRT,Natural Change Rate,2017,-4.1
LV,NATGROWRT,Natural Change Rate,2018,-4.9
LV,NATGROWRT,Natural Change Rate,2019,-4.7
LV,NATGROWRT,Natural Change Rate,2020,-5.9
LV,NATGROWRT,Natural Change Rate,2021,-9.1
LV,NATGROWRT,Natural Change Rate,2022,-7.8
LV,NATGROWRT,Natural Change Rate,2023,-7.2
LV,NATGROWRT,Natural Change Rate,2024,-7.4
MC,CNMIGRATRT,Net Migration Rate,2004,-1.3
MC,CNMIGRATRT,Net Migration Rate,2015,12.7
MC,CNMIGRATRT,Net Migration Rate,2016,-17.1
MC,CNMIGRATRT,Net Migration Rate,2018,0.7
MC,CNMIGRATRT,Net Migration Rate,2024,2.9
MC,DEATH,Deaths,2004,525.0
MC,DEATH,Deaths,2005,606.0
MC,DEATH,Deaths,2015,289.0
MC,DEATH,Deaths,2016,298.0
MC,DEATH,Deaths,2018,253.0
MC,DEATH,Deaths,2023,255.0
MC,DEATH,Deaths,2024,259.0
MC,GBIRTHRT,Crude Birth Rate,2004,25.0
MC,GBIRTHRT,Crude Birth Rate,2015,8.1
MC,GBIRTHRT,Crude Birth Rate,2016,7.8
MC,GBIRTHRT,Crude Birth Rate,2018,5.9
MC,GBIRTHRT,Crude Birth Rate,2024,5.3
MC,GDEATHRT,Crude Death Rate,2004,15.9
MC,GDEATHRT,Crude Death Rate,2015,7.6
MC,GDEATHRT,Crude Death Rate,2016,7.9
MC,GDEATHRT,Crude Death Rate,2018,6.6
MC,GDEATHRT,Crude Death Rate,2024,6.7
MC,JAN,Population on 1 January,2004,32828.0
MC,JAN,Population on 1 January,2005,33085.0
MC,JAN,Population on 1 January,2015,37700.0
MC,JAN,Population on 1 January,2016,38200.0
MC,JAN,Population on 1 January,2018,38300.0
MC,JAN,Population on 1 January,2019,38300.0
MC,JAN,Population on 1 January,2024,38367.0
MC,LBIRTH,Live births,2004,825.0
MC,LBIRTH,Live births,2005,894.0
MC,LBIRTH,Live births,2015,308.0
MC,LBIRTH,Live births,2016,295.0
MC,LBIRTH,Live births,2018,227.0
MC,LBIRTH,Live births,2023,247.0
MC,LBIRTH,Live births,2024,204.0
MC,NATGROWRT,Natural Change Rate,2004,9.1
MC,NATGROWRT,Natural Change Rate,2015,0.5
MC,NATGROWRT,Natural Change Rate,2016,-0.1
MC,NATGROWRT,Natural Change Rate,2018,-0.7
MC,NATGROWRT,Natural Change Rate,2024,-1.4
MD,CNMIGRATRT,Net Migration Rate,1996,-169.2
MD,CNMIGRATRT,Net Migration Rate,1997,-1.4
MD,CNMIGRATRT,Net Migration Rate,1998,-1.9
MD,CNMIGRATRT,Net Migration Rate,1999,-0.8
MD,CNMIGRATRT,Net Migration Rate,2000,-1.3
MD,CNMIGRATRT,Net Migration Rate,2001,-1.0
MD,CNMIGRATRT,Net Migration Rate,2002,-0.9
MD,CNMIGRATRT,Net Migration Rate,2003,-1.2
MD,CNMIGRATRT,Net Migration Rate,2004,-1.0
MD,CNMIGRATRT,Net Migration Rate,2005,-1.0
MD,CNMIGRATRT,Net Migration Rate,2006,-0.9
MD,CNMIGRATRT,Net Migration Rate,2007,-0.9
MD,CNMIGRATRT,Net Migration Rate,2008,-0.6
MD,CNMIGRATRT,Net Migration Rate,2009,-0.7
MD,CNMIGRATRT,Net Migration Rate,2010,0.0
MD,CNMIGRATRT,Net Migration Rate,2011,-0.2
MD,CNMIGRATRT,Net Migration Rate,2012,0.0
MD,CNMIGRATRT,Net Migration Rate,2013,-0.5
MD,CNMIGRATRT,Net Migration Rate,2014,-0.4
MD,CNMIGRATRT,Net Migration Rate,2015,-221.7
MD,CNMIGRATRT,Net Migration Rate,2016,-6.9
MD,CNMIGRATRT,Net Migration Rate,2017,-15.9
MD,CNMIGRATRT,Net Migration Rate,2018,-17.6
MD,CNMIGRATRT,Net Migration Rate,2019,-15.1
MD,CNMIGRATRT,Net Migration Rate,2020,-11.7
MD,CNMIGRATRT,Net Migration Rate,2021,-24.0
MD,CNMIGRATRT,Net Migration Rate,2022,-17.0
MD,CNMIGRATRT,Net Migration Rate,2023,-32.3
MD,CNMIGRATRT,Net Migration Rate,2024,-13.4
MD,DEATH,Deaths,1996,49748.0
MD,DEATH,Deaths,1997,42957.0
MD,DEATH,Deaths,1998,39922.0
MD,DEATH,Deaths,1999,41315.0
MD,DEATH,Deaths,2000,41224.0
MD,DEATH,Deaths,2001,40075.0
MD,DEATH,Deaths,2002,41852.0
MD,DEATH,Deaths,2003,43079.0
MD,DEATH,Deaths,2004,41668.0
MD,DEATH,Deaths,2005,44689.0
MD,DEATH,Deaths,2006,43137.0
MD,DEATH,Deaths,2007,43050.0
MD,DEATH,Deaths,2008,41948.0
MD,DEATH,Deaths,2009,42139.0
MD,DEATH,Deaths,2010,43631.0
MD,DEATH,Deaths,2011,39249.0
MD,DEATH,Deaths,2012,39560.0
MD,DEATH,Deaths,2013,38060.0
MD,DEATH,Deaths,2014,39522.0
MD,DEATH,Deaths,2015,39800.0
MD,DEATH,Deaths,2016,38412.0
MD,DEATH,Deaths,2017,36779.0
MD,DEATH,Deaths,2018,37263.0
MD,DEATH,Deaths,2019,36411.0
MD,DEATH,Deaths,2020,40717.0
MD,DEATH,Deaths,2021,45464.0
MD,DEATH,Deaths,2022,36157.0
MD,DEATH,Deaths,2023,33781.0
MD,DEATH,Deaths,2024,33510.0
MD,GBIRTHRT,Crude Birth Rate,1996,13.0
MD,GBIRTHRT,Crude Birth Rate,1997,12.5
MD,GBIRTHRT,Crude Birth Rate,1998,11.3
MD,GBIRTHRT,Crude Birth Rate,1999,10.6
MD,GBIRTHRT,Crude Birth Rate,2000,10.1
MD,GBIRTHRT,Crude Birth Rate,2001,10.0
MD,GBIRTHRT,Crude Birth Rate,2002,9.9
MD,GBIRTHRT,Crude Birth Rate,2003,10.1
MD,GBIRTHRT,Crude Birth Rate,2004,10.6
MD,GBIRTHRT,Crude Birth Rate,2005,10.5
MD,GBIRTHRT,Crude Birth Rate,2006,10.5
MD,GBIRTHRT,Crude Birth Rate,2007,10.6
MD,GBIRTHRT,Crude Birth Rate,2008,10.9
MD,GBIRTHRT,Crude Birth Rate,2009,11.4
MD,GBIRTHRT,Crude Birth Rate,2010,11.4
MD,GBIRTHRT,Crude Birth Rate,2011,11.0
MD,GBIRTHRT,Crude Birth Rate,2012,11.1
MD,GBIRTHRT,Crude Birth Rate,2013,10.6
MD,GBIRTHRT,Crude Birth Rate,2014,10.9
MD,GBIRTHRT,Crude Birth Rate,2015,12.7
MD,GBIRTHRT,Crude Birth Rate,2016,13.2
MD,GBIRTHRT,Crude Birth Rate,2017,13.0
MD,GBIRTHRT,Crude Birth Rate,2018,12.5
MD,GBIRTHRT,Crude Birth Rate,2019,12.0
MD,GBIRTHRT,Crude Birth Rate,2020,11.5
MD,GBIRTHRT,Crude Birth Rate,2021,11.2
MD,GBIRTHRT,Crude Birth Rate,2022,10.6
MD,GBIRTHRT,Crude Birth Rate,2023,9.8
MD,GBIRTHRT,Crude Birth Rate,2024,9.8
MD,GDEATHRT,Crude Death Rate,1996,12.5
MD,GDEATHRT,Crude Death Rate,1997,11.7
MD,GDEATHRT,Crude Death Rate,1998,10.9
MD,GDEATHRT,Crude Death Rate,1999,11.3
MD,GDEATHRT,Crude Death Rate,2000,11.3
MD,GDEATHRT,Crude Death Rate,2001,11.0
MD,GDEATHRT,Crude Death Rate,2002,11.6
MD,GDEATHRT,Crude Death Rate,2003,11.9
MD,GDEATHRT,Crude Death Rate,2004,11.6
MD,GDEATHRT,Crude Death Rate,2005,12.4
MD,GDEATHRT,Crude Death Rate,2006,12.0
MD,GDEATHRT,Crude Death Rate,2007,12.0
MD,GDEATHRT,Crude Death Rate,2008,11.7
MD,GDEATHRT,Crude Death Rate,2009,11.8
MD,GDEATHRT,Crude Death Rate,2010,12.2
MD,GDEATHRT,Crude Death Rate,2011,11.0
MD,GDEATHRT,Crude Death Rate,2012,11.1
MD,GDEATHRT,Crude Death Rate,2013,10.7
MD,GDEATHRT,Crude Death Rate,2014,11.1
MD,GDEATHRT,Crude Death Rate,2015,12.4
MD,GDEATHRT,Crude Death Rate,2016,13.5
MD,GDEATHRT,Crude Death Rate,2017,13.1
MD,GDEATHRT,Crude Death Rate,2018,13.5
MD,GDEATHRT,Crude Death Rate,2019,13.4
MD,GDEATHRT,Crude Death Rate,2020,15.3
MD,GDEATHRT,Crude Death Rate,2021,17.5
MD,GDEATHRT,Crude Death Rate,2022,14.2
MD,GDEATHRT,Crude Death Rate,2023,13.7
MD,GDEATHRT,Crude Death Rate,2024,13.9
MD,JAN,Population on 1 January,1996,4331870.0
MD,JAN,Population on 1 January,1997,3657900.0
MD,JAN,Population on 1 January,1998,3655559.0
MD,JAN,Population on 1 January,1999,3649930.0
MD,JAN,Population on 1 January,2000,3644070.0
MD,JAN,Population on 1 January,2001,3635112.0
MD,JAN,Population on 1 January,2002,3627812.0
MD,JAN,Population on 1 January,2003,3618312.0
MD,JAN,Population on 1 January,2004,3607435.0
MD,JAN,Population on 1 January,2005,3600436.0
MD,JAN,Population on 1 January,2006,3589936.0
MD,JAN,Population on 1 January,2007,3581110.0
MD,JAN,Population on 1 January,2008,3572703.0
MD,JAN,Population on 1 January,2009,3567512.0
MD,JAN,Population on 1 January,2010,3563695.0
MD,JAN,Population on 1 January,2011,3560430.0
MD,JAN,Population on 1 January,2012,3559541.0
MD,JAN,Population on 1 January,2013,3559497.0
MD,JAN,Population on 1 January,2014,3557634.0
MD,JAN,Population on 1 January,2015,3555159.0
MD,JAN,Population on 1 January,2016,2846327.0
MD,JAN,Population on 1 January,2017,2825628.0
MD,JAN,Population on 1 January,2018,2780744.0
MD,JAN,Population on 1 January,2019,2729634.0
MD,JAN,Population on 1 January,2020,2684772.0
MD,JAN,Population on 1 January,2021,2643675.0
MD,JAN,Population on 1 January,2022,2565030.0
MD,JAN,Population on 1 January,2023,2512758.0
MD,JAN,Population on 1 January,2024,2423287.0
MD,LBIRTH,Live births,1996,51865.0
MD,LBIRTH,Live births,1997,45583.0
MD,LBIRTH,Live births,1998,41332.0
MD,LBIRTH,Live births,1999,38501.0
MD,LBIRTH,Live births,2000,36939.0
MD,LBIRTH,Live births,2001,36448.0
MD,LBIRTH,Live births,2002,35705.0
MD,LBIRTH,Live births,2003,36471.0
MD,LBIRTH,Live births,2004,38272.0
MD,LBIRTH,Live births,2005,37695.0
MD,LBIRTH,Live births,2006,37587.0
MD,LBIRTH,Live births,2007,37973.0
MD,LBIRTH,Live births,2008,39018.0
MD,LBIRTH,Live births,2009,40803.0
MD,LBIRTH,Live births,2010,40474.0
MD,LBIRTH,Live births,2011,39182.0
MD,LBIRTH,Live births,2012,39435.0
MD,LBIRTH,Live births,2013,37871.0
MD,LBIRTH,Live births,2014,38616.0
MD,LBIRTH,Live births,2015,40547.0
MD,LBIRTH,Live births,2016,37394.0
MD,LBIRTH,Live births,2017,36363.0
MD,LBIRTH,Live births,2018,34537.0
MD,LBIRTH,Live births,2019,32423.0
MD,LBIRTH,Live births,2020,30730.0
MD,LBIRTH,Live births,2021,29230.0
MD,LBIRTH,Live births,2022,26952.0
MD,LBIRTH,Live births,2023,24123.0
MD,LBIRTH,Live births,2024,23648.0
MD,NATGROWRT,Natural Change Rate,1996,0.5
MD,NATGROWRT,Natural Change Rate,1997,0.7
MD,NATGROWRT,Natural Change Rate,1998,0.4
MD,NATGROWRT,Natural Change Rate,1999,-0.8
MD,NATGROWRT,Natural Change Rate,2000,-1.2
MD,NATGROWRT,Natural Change Rate,2001,-1.0
MD,NATGROWRT,Natural Change Rate,2002,-1.7
MD,NATGROWRT,Natural Change Rate,2003,-1.8
MD,NATGROWRT,Natural Change Rate,2004,-0.9
MD,NATGROWRT,Natural Change Rate,2005,-1.9
MD,NATGROWRT,Natural Change Rate,2006,-1.5
MD,NATGROWRT,Natural Change Rate,2007,-1.4
MD,NATGROWRT,Natural Change Rate,2008,-0.8
MD,NATGROWRT,Natural Change Rate,2009,-0.4
MD,NATGROWRT,Natural Change Rate,2010,-0.9
MD,NATGROWRT,Natural Change Rate,2011,0.0
MD,NATGROWRT,Natural Change Rate,2012,0.0
MD,NATGROWRT,Natural Change Rate,2013,-0.1
MD,NATGROWRT,Natural Change Rate,2014,-0.3
MD,NATGROWRT,Natural Change Rate,2015,0.2
MD,NATGROWRT,Natural Change Rate,2016,-0.4
MD,NATGROWRT,Natural Change Rate,2017,-0.1
MD,NATGROWRT,Natural Change Rate,2018,-1.0
MD,NATGROWRT,Natural Change Rate,2019,-1.5
MD,NATGROWRT,Natural Change Rate,2020,-3.7
MD,NATGROWRT,Natural Change Rate,2021,-6.2
MD,NATGROWRT,Natural Change Rate,2022,-3.6
MD,NATGROWRT,Natural Change Rate,2023,-3.9
MD,NATGROWRT,Natural Change Rate,2024,-4.1
ME,CNMIGRATRT,Net Migration Rate,1995,-55.4
ME,CNMIGRATRT,Net Migration Rate,1996,-3.0
ME,CNMIGRATRT,Net Migration Rate,1997,-2.2
ME,CNMIGRATRT,Net Migration Rate,1998,-2.6
ME,CNMIGRATRT,Net Migration Rate,1999,-17.3
ME,CNMIGRATRT,Net Migration Rate,2000,-1.5
ME,CNMIGRATRT,Net Migration Rate,2001,-1.5
ME,CNMIGRATRT,Net Migration Rate,2002,-1.5
ME,CNMIGRATRT,Net Migration Rate,2003,-1.5
ME,CNMIGRATRT,Net Migration Rate,2004,-1.5
ME,CNMIGRATRT,Net Migration Rate,2005,-3.0
ME,CNMIGRATRT,Net Migration Rate,2006,-0.1
ME,CNMIGRATRT,Net Migration Rate,2007,-1.5
ME,CNMIGRATRT,Net Migration Rate,2008,-1.5
ME,CNMIGRATRT,Net Migration Rate,2009,-1.5
ME,CNMIGRATRT,Net Migration Rate,2010,-1.5
ME,CNMIGRATRT,Net Migration Rate,2011,-1.5
ME,CNMIGRATRT,Net Migration Rate,2012,-1.5
ME,CNMIGRATRT,Net Migration Rate,2013,-1.5
ME,CNMIGRATRT,Net Migration Rate,2014,-1.5
ME,CNMIGRATRT,Net Migration Rate,2015,-1.5
ME,CNMIGRATRT,Net Migration Rate,2016,-1.5
ME,CNMIGRATRT,Net Migration Rate,2017,-1.5
ME,CNMIGRATRT,Net Migration Rate,2018,-1.5
ME,CNMIGRATRT,Net Migration Rate,2019,-1.5
ME,CNMIGRATRT,Net Migration Rate,2020,-1.5
ME,CNMIGRATRT,Net Migration Rate,2021,-1.5
ME,CNMIGRATRT,Net Migration Rate,2022,-1.5
ME,CNMIGRATRT,Net Migration Rate,2023,10.2
ME,CNMIGRATRT,Net Migration Rate,2024,-1.6
ME,DEATH,Deaths,1991,3970.0
ME,DEATH,Deaths,1992,4393.0
ME,DEATH,Deaths,1993,4471.0
ME,DEATH,Deaths,1994,4660.0
ME,DEATH,Deaths,1995,4931.0
ME,DEATH,Deaths,1996,4982.0
ME,DEATH,Deaths,1997,5153.0
ME,DEATH,Deaths,1998,5312.0
ME,DEATH,Deaths,1999,5393.0
ME,DEATH,Deaths,2000,5412.0
ME,DEATH,Deaths,2001,5431.0
ME,DEATH,Deaths,2002,5513.0
ME,DEATH,Deaths,2003,5704.0
ME,DEATH,Deaths,2004,5707.0
ME,DEATH,Deaths,2005,5839.0
ME,DEATH,Deaths,2006,5968.0
ME,DEATH,Deaths,2007,5979.0
ME,DEATH,Deaths,2008,5708.0
ME,DEATH,Deaths,2009,5862.0
ME,DEATH,Deaths,2010,5633.0
ME,DEATH,Deaths,2011,5847.0
ME,DEATH,Deaths,2012,5922.0
ME,DEATH,Deaths,2013,5917.0
ME,DEATH,Deaths,2014,6014.0
ME,DEATH,Deaths,2015,6329.0
ME,DEATH,Deaths,2016,6464.0
ME,DEATH,Deaths,2017,6523.0
ME,DEATH,Deaths,2018,6504.0
ME,DEATH,Deaths,2019,6595.0
ME,DEATH,Deaths,2020,7293.0
ME,DEATH,Deaths,2021,9152.0
ME,DEATH,Deaths,2022,7068.0
ME,DEATH,Deaths,2023,6327.0
ME,DEATH,Deaths,2024,6329.0
ME,GBIRTHRT,Crude Birth Rate,1995,15.4
ME,GBIRTHRT,Crude Birth Rate,1996,15.0
ME,GBIRTHRT,Crude Birth Rate,1997,14.4
ME,GBIRTHRT,Crude Birth Rate,1998,15.1
ME,GBIRTHRT,Crude Birth Rate,1999,14.6
ME,GBIRTHRT,Crude Birth Rate,2000,15.2
ME,GBIRTHRT,Crude Birth Rate,2001,14.6
ME,GBIRTHRT,Crude Birth Rate,2002,13.9
ME,GBIRTHRT,Crude Birth Rate,2003,13.6
ME,GBIRTHRT,Crude Birth Rate,2004,12.8
ME,GBIRTHRT,Crude Birth Rate,2005,12.0
ME,GBIRTHRT,Crude Birth Rate,2006,12.3
ME,GBIRTHRT,Crude Birth Rate,2007,12.7
ME,GBIRTHRT,Crude Birth Rate,2008,13.4
ME,GBIRTHRT,Crude Birth Rate,2009,14.0
ME,GBIRTHRT,Crude Birth Rate,2010,12.0
ME,GBIRTHRT,Crude Birth Rate,2011,11.6
ME,GBIRTHRT,Crude Birth Rate,2012,12.0
ME,GBIRTHRT,Crude Birth Rate,2013,12.0
ME,GBIRTHRT,Crude Birth Rate,2014,12.1
ME,GBIRTHRT,Crude Birth Rate,2015,11.9
ME,GBIRTHRT,Crude Birth Rate,2016,12.2
ME,GBIRTHRT,Crude Birth Rate,2017,11.9
ME,GBIRTHRT,Crude Birth Rate,2018,11.7
ME,GBIRTHRT,Crude Birth Rate,2019,11.6
ME,GBIRTHRT,Crude Birth Rate,2020,11.4
ME,GBIRTHRT,Crude Birth Rate,2021,11.4
ME,GBIRTHRT,Crude Birth Rate,2022,11.4
ME,GBIRTHRT,Crude Birth Rate,2023,11.3
ME,GBIRTHRT,Crude Birth Rate,2024,11.2
ME,GDEATHRT,Crude Death Rate,1995,8.0
ME,GDEATHRT,Crude Death Rate,1996,8.2
ME,GDEATHRT,Crude Death Rate,1997,8.5
ME,GDEATHRT,Crude Death Rate,1998,8.7
ME,GDEATHRT,Crude Death Rate,1999,8.9
ME,GDEATHRT,Crude Death Rate,2000,9.0
ME,GDEATHRT,Crude Death Rate,2001,8.9
ME,GDEATHRT,Crude Death Rate,2002,9.0
ME,GDEATHRT,Crude Death Rate,2003,9.3
ME,GDEATHRT,Crude Death Rate,2004,9.3
ME,GDEATHRT,Crude Death Rate,2005,9.5
ME,GDEATHRT,Crude Death Rate,2006,9.7
ME,GDEATHRT,Crude Death Rate,2007,9.7
ME,GDEATHRT,Crude Death Rate,2008,9.3
ME,GDEATHRT,Crude Death Rate,2009,9.5
ME,GDEATHRT,Crude Death Rate,2010,9.1
ME,GDEATHRT,Crude Death Rate,2011,9.4
ME,GDEATHRT,Crude Death Rate,2012,9.5
ME,GDEATHRT,Crude Death Rate,2013,9.5
ME,GDEATHRT,Crude Death Rate,2014,9.7
ME,GDEATHRT,Crude Death Rate,2015,10.2
ME,GDEATHRT,Crude Death Rate,2016,10.4
ME,GDEATHRT,Crude Death Rate,2017,10.5
ME,GDEATHRT,Crude Death Rate,2018,10.5
ME,GDEATHRT,Crude Death Rate,2019,10.6
ME,GDEATHRT,Crude Death Rate,2020,11.7
ME,GDEATHRT,Crude Death Rate,2021,14.8
ME,GDEATHRT,Crude Death Rate,2022,11.5
ME,GDEATHRT,Crude Death Rate,2023,10.2
ME,GDEATHRT,Crude Death Rate,2024,10.2
ME,JAN,Population on 1 January,1995,633015.0
ME,JAN,Population on 1 January,1996,603317.0
ME,JAN,Population on 1 January,1997,605611.0
ME,JAN,Population on 1 January,1998,607906.0
ME,JAN,Population on 1 January,1999,610201.0
ME,JAN,Population on 1 January,2000,603152.0
ME,JAN,Population on 1 January,2001,605988.0
ME,JAN,Population on 1 January,2002,608460.0
ME,JAN,Population on 1 January,2003,610510.0
ME,JAN,Population on 1 January,2004,612214.0
ME,JAN,Population on 1 January,2005,613420.0
ME,JAN,Population on 1 January,2006,613109.0
ME,JAN,Population on 1 January,2007,614624.0
ME,JAN,Population on 1 January,2008,615543.0
ME,JAN,Population on 1 January,2009,617157.0
ME,JAN,Population on 1 January,2010,619001.0
ME,JAN,Population on 1 January,2011,619850.0
ME,JAN,Population on 1 January,2012,620308.0
ME,JAN,Population on 1 January,2013,620893.0
ME,JAN,Population on 1 January,2014,621521.0
ME,JAN,Population on 1 January,2015,622099.0
ME,JAN,Population on 1 January,2016,622218.0
ME,JAN,Population on 1 January,2017,622387.0
ME,JAN,Population on 1 January,2018,622359.0
ME,JAN,Population on 1 January,2019,622182.0
ME,JAN,Population on 1 January,2020,621873.0
ME,JAN,Population on 1 January,2021,620739.0
ME,JAN,Population on 1 January,2022,617683.0
ME,JAN,Population on 1 January,2023,616695.0
ME,JAN,Population on 1 January,2024,623680.0
ME,LBIRTH,Live births,1991,9606.0
ME,LBIRTH,Live births,1992,9524.0
ME,LBIRTH,Live births,1993,8922.0
ME,LBIRTH,Live births,1994,8887.0
ME,LBIRTH,Live births,1995,9492.0
ME,LBIRTH,Live births,1996,9094.0
ME,LBIRTH,Live births,1997,8758.0
ME,LBIRTH,Live births,1998,9211.0
ME,LBIRTH,Live births,1999,8828.0
ME,LBIRTH,Live births,2000,9184.0
ME,LBIRTH,Live births,2001,8839.0
ME,LBIRTH,Live births,2002,8499.0
ME,LBIRTH,Live births,2003,8344.0
ME,LBIRTH,Live births,2004,7849.0
ME,LBIRTH,Live births,2005,7352.0
ME,LBIRTH,Live births,2006,7531.0
ME,LBIRTH,Live births,2007,7834.0
ME,LBIRTH,Live births,2008,8258.0
ME,LBIRTH,Live births,2009,8642.0
ME,LBIRTH,Live births,2010,7418.0
ME,LBIRTH,Live births,2011,7215.0
ME,LBIRTH,Live births,2012,7459.0
ME,LBIRTH,Live births,2013,7475.0
ME,LBIRTH,Live births,2014,7529.0
ME,LBIRTH,Live births,2015,7386.0
ME,LBIRTH,Live births,2016,7569.0
ME,LBIRTH,Live births,2017,7432.0
ME,LBIRTH,Live births,2018,7264.0
ME,LBIRTH,Live births,2019,7223.0
ME,LBIRTH,Live births,2020,7097.0
ME,LBIRTH,Live births,2021,7033.0
ME,LBIRTH,Live births,2022,7021.0
ME,LBIRTH,Live births,2023,7008.0
ME,LBIRTH,Live births,2024,6977.0
ME,NATGROWRT,Natural Change Rate,1995,7.4
ME,NATGROWRT,Natural Change Rate,1996,6.8
ME,NATGROWRT,Natural Change Rate,1997,5.9
ME,NATGROWRT,Natural Change Rate,1998,6.4
ME,NATGROWRT,Natural Change Rate,1999,5.7
ME,NATGROWRT,Natural Change Rate,2000,6.2
ME,NATGROWRT,Natural Change Rate,2001,5.6
ME,NATGROWRT,Natural Change Rate,2002,4.9
ME,NATGROWRT,Natural Change Rate,2003,4.3
ME,NATGROWRT,Natural Change Rate,2004,3.5
ME,NATGROWRT,Natural Change Rate,2005,2.5
ME,NATGROWRT,Natural Change Rate,2006,2.5
ME,NATGROWRT,Natural Change Rate,2007,3.0
ME,NATGROWRT,Natural Change Rate,2008,4.1
ME,NATGROWRT,Natural Change Rate,2009,4.5
ME,NATGROWRT,Natural Change Rate,2010,2.9
ME,NATGROWRT,Natural Change Rate,2011,2.2
ME,NATGROWRT,Natural Change Rate,2012,2.5
ME,NATGROWRT,Natural Change Rate,2013,2.5
ME,NATGROWRT,Natural Change Rate,2014,2.4
ME,NATGROWRT,Natural Change Rate,2015,1.7
ME,NATGROWRT,Natural Change Rate,2016,1.8
ME,NATGROWRT,Natural Change Rate,2017,1.5
ME,NATGROWRT,Natural Change Rate,2018,1.2
ME,NATGROWRT,Natural Change Rate,2019,1.0
ME,NATGROWRT,Natural Change Rate,2020,-0.3
ME,NATGROWRT,Natural Change Rate,2021,-3.4
ME,NATGROWRT,Natural Change Rate,2022,-0.1
ME,NATGROWRT,Natural Change Rate,2023,1.1
ME,NATGROWRT,Natural Change Rate,2024,1.0
MK,CNMIGRATRT,Net Migration Rate,1960,-10.8
MK,CNMIGRATRT,Net Migration Rate,1961,-8.0
MK,CNMIGRATRT,Net Migration Rate,1962,-2.3
MK,CNMIGRATRT,Net Migration Rate,1963,-3.4
MK,CNMIGRATRT,Net Migration Rate,1964,-3.2
MK,CNMIGRATRT,Net Migration Rate,1965,-2.1
MK,CNMIGRATRT,Net Migration Rate,1966,-2.2
MK,CNMIGRATRT,Net Migration Rate,1967,-3.0
MK,CNMIGRATRT,Net Migration Rate,1968,-0.4
MK,CNMIGRATRT,Net Migration Rate,1969,0.2
MK,CNMIGRATRT,Net Migration Rate,1970,-0.5
MK,CNMIGRATRT,Net Migration Rate,1971,0.0
MK,CNMIGRATRT,Net Migration Rate,1972,0.1
MK,CNMIGRATRT,Net Migration Rate,1973,-0.2
MK,CNMIGRATRT,Net Migration Rate,1974,-0.3
MK,CNMIGRATRT,Net Migration Rate,1975,0.1
MK,CNMIGRATRT,Net Migration Rate,1976,-0.1
MK,CNMIGRATRT,Net Migration Rate,1977,0.0
MK,CNMIGRATRT,Net Migration Rate,1978,0.0
MK,CNMIGRATRT,Net Migration Rate,1979,1.0
MK,CNMIGRATRT,Net Migration Rate,1980,0.1
MK,CNMIGRATRT,Net Migration Rate,1981,-1.0
MK,CNMIGRATRT,Net Migration Rate,1982,-0.1
MK,CNMIGRATRT,Net Migration Rate,1983,0.2
MK,CNMIGRATRT,Net Migration Rate,1984,-0.1
